employee_id,first_name,last_name,date_of_birth,email,phone_number,hire_date,job_title,department,manager_id,blood_status,wand_core,magical_rank,is_active,salary_galleons,performance_score,spell_efficiency,charm_accuracy,years_of_experience
566,Michael,waley,1907-07-15,moralesalan@thomas.biz,(192)192-5752x0854,2023-05-27,Senior Enchanter,Magical Security,31.0,Muggle-born,Phoenix Feather,Apprentice,False,1179,2,8,9,10
567,Cheyenne,Rios,1976-07-09,williamsscott@gmail.com,,2019-02-16,Wand Safety Officer,Mystical Logistics,3.0,Unknown,Veela Hair,Consultant,False,1205,7,7,2,5
568,Anthony,Clements,1890-01-22,combsdesiree@hotmail.com,+1-839-806-3641x01421,2013-03-22,Wand Safety Officer,Mystical Logistics,39.0,Unknown,Phoenix Feather,Master,True,4243,2,2,8,1
569,Brian,jollard,1728-11-29,fergusondaisy@wells-thompson.info,3106642069,2024-12-06,Magical HR Specialist,Mystical Logistics,37.0,Unknown,Mysterious Core,Consultant,True,3062,5,7,4,0
570,Olivia,Thornton,1744-02-02,jaime59@johnston.net,(578)271-3451x47586,2011-05-09,Senior Enchanter,Potion Research,11.0,Muggle-born,Veela Hair,Consultant,True,3245,9,5,3,24
571,Charles,Mejia,1838-11-15,sandra63@yahoo.com,816-513-4054x52613,2019-12-28,Junior Spell Crafter,Spellcrafting,15.0,Pureblood,Phoenix Feather,Consultant,True,4947,2,6,2,13
572,Monica,Copeland,1821-05-05,tayloreverett@gmail.com,776-529-2423,2013-10-11,Potions Intern,Wand Engineering,20.0,Half-blood,Thestral Tail Hair,Consultant,True,4343,1,2,6,9
573,Jennifer,Hart,1807-06-23,jeremy66@nelson-potter.biz,(188)677-6438x84676,2024-08-05,Wand Safety Officer,Wand Engineering,16.0,Unknown,Thestral Tail Hair,Apprentice,True,855,2,3,2,25
574,Rebecca,Ymrk,1976-09-04,shawncalderon@peters-atkinson.net,(460)730-7721x55816,2028-13-40,Magical HR Specialist,Potion Research,50.0,Squib,Veela Hair,Adept,True,2410,9,6,9,6
575,Christine,Hall,1764-06-10,laura89@malone.com,539-726-3081,2022-01-21,Master of Charms,Mystical Logistics,2.0,Half-blood,Unknown,Apprentice,True,2290,5,3,1,21
576,Emma,Harmon,1936-07-12,rjensen@gmail.com,+1-431-023-3366,2017-04-29,Master of Charms,Potion Research,28.0,Squib,Phoenix Feather,Adept,True,3573,3,10,3,23
577,Carol,Johnson,1784-05-16,kellyjennifer@hotmail.com,939-498-3324x78582,2028-13-40,Junior Spell Crafter,Magical Security,2.0,Pureblood,Unknown,Apprentice,True,2810,9,7,1,22
578,Anthony,Allison,1820-01-26,tristan29@gmail.com,+1-314-835-6852,2016-01-21,Master of Charms,Potion Research,37.0,Pureblood,Veela Hair,Master,True,2729,1,5,9,25
579,Heiwi,Patel,1766-06-13,michael67@mclaughlin.com,(929)893-6062,2005-10-09,Junior Spell Crafter,Spellcrafting,48.0,Unknown,Unknown,Intern,False,2739,1,10,2,5
580,Megan,Calderon,1939-03-02,jacquelineross@silva.com,001-147-637-9681x1267,2015-04-15,Master of Charms,Spellcrafting,16.0,Half-blood,Mysterious Core,Apprentice,True,2213,1,10,3,7
581,Craig,Moore,1767-08-22,dustin82@fernandez.com,085-052-9383x75676,2014-06-23,Magical HR Specialist,Potion Research,44.0,Muggle-born,Unknown,Adept,False,4396,6,3,2,8
582,Jacqueline,Diaz,1884-01-20,christopherrivera@yahoo.com,+1-837-850-1873x75272,2020-07-12,Potions Intern,Potion Research,11.0,Squib,Unknown,Intern,False,3639,1,4,3,21
583,Zachary,Cook,1845-05-10,gregory12@yahoo.com,001-503-184-4420x3871,2019-10-14,Wand Safety Officer,HR & Muggle Relations,33.0,Squib,Thestral Tail Hair,Consultant,False,4165,6,7,1,23
584,Diana,Morales,1814-04-12,pittmanbrittany@collins.biz,0675427303,2012-02-07,Wand Safety Officer,Mystical Logistics,18.0,Half-blood,Dragon Heartstring,Adept,True,4261,9,4,8,12
585,Amanda,Curvantes,1846-10-01,daniel91@gonzales-bowen.com,931.854.9692x1646,2018-02-24,Magical HR Specialist,Wand Engineering,22.0,Squib,Thestral Tail Hair,Master,False,2488,7,6,9,22
586,Julie,Austin,1818-03-14,julie70@williams-adams.com,891-870-0003,2025-02-08,Wand Safety Officer,Spellcrafting,49.0,Squib,Thestral Tail Hair,Consultant,False,1417,4,10,1,2
587,Rachel,Pwge,1737-10-06,leahrodriguez@gmail.com,990.155.3729x545,2008-08-30,Magical HR Specialist,Wand Engineering,47.0,Pureblood,Unknown,Master,False,1178,4,6,2,21
588,Brianna,Johnson,1763-08-05,johngray@harris.com,827.354.8453,2025-04-01,Wand Safety Officer,Spellcrafting,48.0,Half-blood,Thestral Tail Hair,Adept,True,3911,1,3,5,20
589,Christouher,CunnZngham,1756-02-27,wendy48@cooke.com,(489)720-8669x12264,2005-05-18,Magical HR Specialist,Potion Research,9.0,Muggle-born,Mysterious Core,Intern,False,1453,3,10,4,11
590,Michael,Owens,1775-01-09,opaul@hotmail.com,783.902.2826,2020-05-30,Wand Safety Officer,Mystical Logistics,35.0,Half-blood,Unicorn Hair,Adept,False,1021,7,2,2,7
591,William,Travis,1770-04-17,charleshamilton@reeves.com,,2016-11-29,Master of Charms,HR & Muggle Relations,11.0,Squib,Mysterious Core,Adept,False,1532,1,10,9,7
592,Walter,Kennedy,1968-06-13,kmiller@hotmail.com,001-919-828-7034x48652,2012-11-11,Magical HR Specialist,Spellcrafting,36.0,Unknown,Veela Hair,Adept,False,3371,4,1,3,1
593,Bryan,Price,1943-07-05,ashley79@jackson.net,8956176945,2022-03-07,Wand Safety Officer,Mystical Logistics,17.0,Pureblood,Unicorn Hair,Master,False,3794,3,10,1,17
594,Gabrielle,Turner,1846-12-23,don60@hotmail.com,395.614.8004,2005-04-09,Potions Intern,Potion Research,16.0,Squib,Veela Hair,Consultant,True,633,10,1,6,5
595,Michael,Mejia,1770-04-29,whitakerkenneth@finley-aguirre.com,0413211850,2008-10-06,Potions Intern,Wand Engineering,25.0,Pureblood,Unknown,Intern,False,3521,5,3,7,13
596,Stacy,Castillo,1811-08-18,randymejia@clark.com,434.544.3819x3240,2016-06-21,Master of Charms,Mystical Logistics,19.0,Half-blood,Phoenix Feather,Adept,True,3989,4,4,9,12
597,Walter,Hughes,1963-12-26,emily82@yahoo.com,(882)005-5535,2028-13-40,Wand Safety Officer,Mystical Logistics,11.0,Unknown,Thestral Tail Hair,Consultant,True,4267,2,5,2,0
598,Erica,EvaXs,1880-02-11,bradleytaylor@gmail.com,(263)163-9287x1811,2028-13-40,Master of Charms,Potion Research,34.0,Muggle-born,Veela Hair,Consultant,True,1366,8,6,1,0
599,MorJan,Johnston,1732-12-21,olsenjudy@gardner-joyce.com,001-013-780-4251x7530,2028-13-40,Wand Safety Officer,Magical Security,12.0,Half-blood,Thestral Tail Hair,Apprentice,True,616,8,10,9,7
600,Sara,DelYcruz,1725-04-28,,,2007-06-17,Potions Intern,Potion Research,25.0,Pureblood,Unicorn Hair,Apprentice,True,2426,2,1,6,6
601,Daniel,VasquLz,1769-09-18,james65@hull.com,099.375.3345x00397,2024-05-11,Potions Intern,HR & Muggle Relations,23.0,Squib,Phoenix Feather,Consultant,False,569,8,3,2,24
602,Anna,Douglas,1816-05-20,marchenderson@yahoo.com,296-722-0950,2024-04-04,Senior Enchanter,Wand Engineering,12.0,Half-blood,Dragon Heartstring,Apprentice,False,4572,9,3,1,11
603,AlisEa,Foster,1747-06-15,drew67@gmail.com,(463)825-1444x6372,2014-04-10,Potions Intern,Mystical Logistics,36.0,Squib,Unknown,Adept,True,1972,5,9,2,3
604,James,Hendefson,1737-09-02,ndodson@yahoo.com,+1-516-351-4823,2017-01-25,Master of Charms,Magical Security,25.0,Half-blood,Mysterious Core,Intern,False,2395,1,8,10,21
605,John,West,1993-05-30,jeremystewart@douglas-glenn.org,869-847-0052x92539,2006-05-18,Potions Intern,Magical Security,39.0,Pureblood,Mysterious Core,Adept,False,4965,4,8,4,0
606,John,Miller,1968-03-21,jordanstephen@yahoo.com,035-431-1149,2024-09-15,Senior Enchanter,Spellcrafting,19.0,Muggle-born,Phoenix Feather,Master,True,4008,7,3,8,4
607,Claudia,Johnston,1951-01-02,charles57@henderson.net,715.750.0328x307,2010-01-14,Wand Safety Officer,Potion Research,16.0,Half-blood,Phoenix Feather,Intern,False,2623,2,6,2,15
608,Maria,Harrison,1866-05-03,christy25@parker.com,(878)671-5355x667,2021-09-19,Wand Safety Officer,HR & Muggle Relations,40.0,Muggle-born,Unknown,Master,False,2625,10,3,5,11
609,Jason,Jenkins,1821-04-14,,001-652-710-7019x339,2016-06-08,Master of Charms,Wand Engineering,29.0,Muggle-born,Unknown,Adept,True,2833,5,10,3,8
610,kared,Mueller,1981-12-06,cooperjohn@hotmail.com,(705)465-8858x6903,2019-04-08,Wand Safety Officer,Wand Engineering,26.0,Squib,Dragon Heartstring,Adept,False,2420,5,10,2,14
611,George,Hodge,1989-03-07,mthomas@nguyen.biz,001-514-383-1557,2007-03-07,Master of Charms,Spellcrafting,10.0,Unknown,Mysterious Core,Adept,True,2520,5,6,2,21
612,Mark,Williams,1802-09-06,williamflores@yahoo.com,2752008634,2011-01-29,Master of Charms,Magical Security,38.0,Unknown,Dragon Heartstring,Master,False,4070,9,3,1,2
613,Alexandra,Smith,1770-10-27,mcdowelltodd@hotmail.com,233.683.5931x58838,2015-04-03,Wand Safety Officer,HR & Muggle Relations,50.0,Muggle-born,Veela Hair,Consultant,False,2521,2,5,2,8
614,Morgan,Robertson,1958-02-05,juanbenitez@gmail.com,460.175.6527x6736,2013-01-23,Master of Charms,Magical Security,9.0,Muggle-born,Unknown,Consultant,True,728,1,1,6,24
615,Carlos,Pineda,1731-08-20,baileymary@rivera.org,(485)656-1423,2018-01-20,Magical HR Specialist,Potion Research,13.0,Squib,Mysterious Core,Master,False,4540,10,10,1,23
616,Leah,Horn,1811-03-05,lgardner@harrison-morris.com,835-884-8123x90788,2008-12-11,Wand Safety Officer,HR & Muggle Relations,30.0,Muggle-born,Dragon Heartstring,Intern,False,3751,4,9,8,25
617,Daniel,Nixon,1759-04-14,melanieroberts@welch-lambert.biz,303-452-7449x46509,2012-05-24,Junior Spell Crafter,Potion Research,43.0,Pureblood,Unicorn Hair,Intern,True,2020,1,2,1,24
618,Courtney,Miller,1749-09-18,wjohnson@yahoo.com,001-792-273-4662x5090,2015-08-29,Wand Safety Officer,Wand Engineering,44.0,Squib,Unicorn Hair,Adept,False,4049,1,8,8,18
619,Sandra,Freeman,1863-08-31,stewarttroy@moody-carter.com,(055)963-8271x031,2009-06-24,Wand Safety Officer,Spellcrafting,46.0,Muggle-born,Veela Hair,Adept,False,4213,4,10,6,6
620,Rebecca,Keith,1918-07-15,danieltownsend@chen.info,(051)003-1318,2018-11-24,Master of Charms,Wand Engineering,47.0,Half-blood,Unicorn Hair,Apprentice,False,2627,6,10,7,3
621,Connie,Smith,1865-02-28,mariamoyer@gmail.com,+1-902-712-3731x0949,2009-12-25,Junior Spell Crafter,Magical Security,19.0,Squib,Unknown,Master,False,1553,6,3,1,15
622,Joseph,Rivera,1988-01-06,hgarcia@thompson-davis.com,(720)513-3768x7584,2013-11-09,Senior Enchanter,Mystical Logistics,39.0,Unknown,Unicorn Hair,Consultant,False,3396,1,4,9,9
623,Jennifer,Thomas,1785-07-04,lauren00@collins-wagner.org,+1-496-859-3620x39797,2019-08-11,Wand Safety Officer,Wand Engineering,35.0,Squib,Mysterious Core,Intern,True,3367,9,7,8,6
624,Alan,Knight,1753-04-26,dixoncynthia@gmail.com,(861)633-1005x04530,2012-02-22,Wand Safety Officer,Potion Research,4.0,Squib,Dragon Heartstring,Master,True,3231,2,3,4,0
625,Christina,Singh,1758-12-15,stevensonpatricia@baird.info,9570961505,2015-08-06,Magical HR Specialist,Spellcrafting,47.0,Squib,Thestral Tail Hair,Apprentice,True,4883,4,2,8,22
626,Amanda,Matheps,1776-06-22,jaredbailey@yahoo.com,,2020-09-20,Senior Enchanter,Spellcrafting,39.0,Squib,Dragon Heartstring,Intern,True,2722,1,2,6,10
627,Roy,Weaver,1750-05-11,michael56@hotmail.com,001-919-718-9055x12636,2015-10-17,Master of Charms,Wand Engineering,43.0,Squib,Unknown,Apprentice,True,1102,6,4,5,8
628,Stacy,BVyer,1876-10-02,jnewton@palmer-perkins.org,627-606-4941,2028-13-40,Junior Spell Crafter,Mystical Logistics,1.0,Unknown,Unicorn Hair,Intern,True,3954,10,8,4,3
629,Eric,Austin,1986-09-03,rmatthews@mills.info,651.256.6478x99563,2013-11-21,Junior Spell Crafter,Potion Research,36.0,Muggle-born,Veela Hair,Adept,False,3220,9,5,1,17
630,Shannon,Hansen,1824-03-09,larry70@yahoo.com,+1-347-528-9090x5199,2006-12-23,Magical HR Specialist,Spellcrafting,27.0,Half-blood,Unicorn Hair,Intern,False,2363,3,9,9,2
631,Sharon,Copeland,1997-01-11,kmcneil@yahoo.com,6202845659,2024-07-31,Senior Enchanter,Mystical Logistics,11.0,Pureblood,Dragon Heartstring,Apprentice,True,4025,2,2,6,22
632,David,Jarvis,1731-09-21,thomas06@solis.com,420-821-6008x40633,2019-06-28,Magical HR Specialist,Potion Research,15.0,Muggle-born,Mysterious Core,Intern,False,4140,10,2,3,21
633,Charles,Martinez,1800-05-08,,001-110-186-4208x3647,2021-01-17,Senior Enchanter,Potion Research,42.0,Unknown,Phoenix Feather,Apprentice,True,1109,9,10,7,2
634,Ranry,Molina,1984-10-04,timothy45@hotmail.com,(336)685-6454x45516,2006-10-11,Senior Enchanter,Potion Research,24.0,Half-blood,Phoenix Feather,Master,True,2213,10,5,2,10
635,Thomas,Dzvis,1858-05-15,torresrebecca@cole-schmidt.net,578.999.3075x45781,2010-11-20,Potions Intern,Wand Engineering,31.0,Unknown,Veela Hair,Adept,False,3648,2,1,7,24
636,Chelsey,Knight,1814-05-27,fadkins@williams.com,115.343.9100,2012-10-21,Senior Enchanter,Potion Research,33.0,Muggle-born,Dragon Heartstring,Master,False,2881,3,5,9,24
637,John,Mathis,1982-02-19,timothy85@yahoo.com,(173)040-9536,2022-07-25,Potions Intern,HR & Muggle Relations,7.0,Half-blood,Mysterious Core,Adept,False,2991,2,7,8,4
638,Andrew,Gordon,1919-03-23,xwilliams@stein-norton.org,(786)400-5033,2028-13-40,Wand Safety Officer,Wand Engineering,13.0,Half-blood,Dragon Heartstring,Apprentice,False,4281,9,9,4,22
639,Andrew,Guzman,1912-02-25,hsmith@bright-johnson.com,339-022-7555x555,2016-05-16,Master of Charms,Spellcrafting,6.0,Muggle-born,Thestral Tail Hair,Intern,True,3634,10,3,8,9
640,Alexander,Murphy,1790-06-26,lhuynh@yahoo.com,030-167-5125x66106,2009-02-09,Senior Enchanter,Magical Security,37.0,Muggle-born,Unicorn Hair,Master,True,4852,3,10,9,2
641,Valerie,Jacobs,1748-01-02,matthewreyes@henderson.com,375-503-2149x76873,2019-03-15,Potions Intern,Potion Research,47.0,Unknown,Unicorn Hair,Intern,False,4092,4,2,7,18
642,Charles,Perez,1796-04-10,james38@martinez.com,103-071-6938x00673,2025-01-13,Potions Intern,Mystical Logistics,12.0,Muggle-born,Dragon Heartstring,Apprentice,False,2751,3,9,1,13
643,Joshua,Harrison,1887-06-30,gonzalezbrittany@barry-jackson.biz,(936)911-7336,2015-03-08,Magical HR Specialist,Mystical Logistics,22.0,Muggle-born,Mysterious Core,Intern,False,508,8,9,1,10
644,Matthew,Lawrence,1811-08-30,osbornemichele@hotmail.com,+1-479-703-6007x156,2017-11-03,Junior Spell Crafter,Wand Engineering,14.0,Squib,Mysterious Core,Consultant,False,4953,5,4,8,9
645,Danielle,Bell,1832-08-27,bcrawford@gmail.com,(929)400-1090x2652,2018-12-08,Potions Intern,Wand Engineering,35.0,Squib,Dragon Heartstring,Consultant,False,4184,2,5,10,5
646,Julie,Parker,1785-02-16,nelsonlori@marshall.com,569-851-0097x844,2006-04-14,Master of Charms,Magical Security,22.0,Unknown,Veela Hair,Intern,False,2881,10,10,7,18
647,Kimberly,Neal,1820-11-02,charles91@yahoo.com,+1-157-087-2634,2010-01-03,Wand Safety Officer,Potion Research,26.0,Muggle-born,Phoenix Feather,Intern,False,3202,3,1,5,22
648,Crystal,Oliver,1911-09-05,fmarsh@yahoo.com,084.598.2744,2014-07-19,Junior Spell Crafter,Wand Engineering,3.0,Muggle-born,Mysterious Core,Master,True,3368,7,7,3,12
649,Besty,Mack,1810-05-03,slloyd@miller.com,055-419-9180x3774,2019-01-01,Potions Intern,Spellcrafting,30.0,Muggle-born,Phoenix Feather,Master,True,851,7,2,2,5
650,Aaron,Montes,1851-09-27,kim03@gmail.com,,2007-07-12,Potions Intern,Magical Security,25.0,Muggle-born,Unknown,Master,False,2179,1,3,6,0
651,Makayla,Harrington,1961-10-20,jasminebowen@yahoo.com,153-735-2888x971,2010-10-13,Magical HR Specialist,Potion Research,42.0,Half-blood,Unknown,Consultant,False,1485,4,4,6,3
652,James,Hernandez,1952-12-27,jonathandawson@gmail.com,(767)996-5186x703,2017-02-06,Wand Safety Officer,Wand Engineering,40.0,Pureblood,Unknown,Apprentice,False,3745,9,6,5,25
653,Angela,Fritz,1935-08-02,rpeterson@richardson-smith.com,,2007-02-05,Magical HR Specialist,Mystical Logistics,15.0,Unknown,Veela Hair,Consultant,True,2069,10,7,3,9
654,Brittany,White,1760-02-16,calebrobertson@yahoo.com,(671)775-9916x64176,2010-02-05,Potions Intern,Magical Security,17.0,Unknown,Phoenix Feather,Apprentice,False,1202,6,5,1,13
655,Matthew,Frazier,1922-10-20,patrickbrown@harmon.com,310-633-7323x45603,2024-02-01,Magical HR Specialist,Wand Engineering,25.0,Squib,Thestral Tail Hair,Intern,False,3645,1,6,5,4
656,Brandy,HErnandez,1873-12-27,phillipsjennifer@brooks.com,001-799-349-9137x46321,2014-03-04,Wand Safety Officer,Spellcrafting,3.0,Muggle-born,Mysterious Core,Consultant,True,2127,3,7,3,25
657,Marisa,Jilson,1880-04-09,spearsdanielle@hotmail.com,+1-402-543-8394x01282,2008-04-12,Magical HR Specialist,HR & Muggle Relations,35.0,Half-blood,Mysterious Core,Apprentice,True,1929,6,8,2,10
658,Justin,Park,1869-04-10,cherrymolly@yahoo.com,552.038.0955,2020-10-08,Potions Intern,Wand Engineering,7.0,Squib,Thestral Tail Hair,Intern,False,4656,1,10,8,0
659,Laurie,Parks,1985-03-02,tnunez@gmail.com,001-638-272-9781,2028-13-40,Wand Safety Officer,Magical Security,13.0,Pureblood,Veela Hair,Master,False,2496,1,3,4,20
660,Melanie,Rhodes,1974-12-08,nclay@yahoo.com,955.223.0962,2016-12-15,Magical HR Specialist,Spellcrafting,49.0,Squib,Thestral Tail Hair,Master,True,2826,7,1,2,3
661,Yolanda,Clarke,1939-03-01,zdaniels@rhodes.biz,001-214-039-9453x388,2028-13-40,Master of Charms,Potion Research,11.0,Unknown,Unicorn Hair,Adept,True,3761,8,2,9,9
662,Michael,jooth,1850-06-28,rharris@lewis.com,298-822-9130x012,2010-09-06,Potions Intern,Magical Security,42.0,Squib,Unknown,Intern,False,2252,5,4,8,19
663,John,Banks,1884-10-30,steven31@yahoo.com,095-022-9435,2024-02-14,Master of Charms,Spellcrafting,30.0,Squib,Veela Hair,Adept,True,1900,10,9,10,9
664,Michael,zhaw,1909-12-23,hmiller@yahoo.com,159.970.7391x4937,2007-10-24,Junior Spell Crafter,Potion Research,27.0,Pureblood,Veela Hair,Apprentice,True,1904,5,7,1,19
665,Jeffrey,Jones,1880-10-24,lindseymeyer@barnett-ray.com,001-174-478-4117,2021-05-17,Master of Charms,Mystical Logistics,7.0,Squib,Veela Hair,Apprentice,False,2952,2,5,1,4
666,Jerry,Ellis,1809-07-28,sholmes@santos.com,332-712-7890x705,2006-12-18,Potions Intern,Potion Research,50.0,Half-blood,Dragon Heartstring,Apprentice,True,4917,9,2,2,23
667,Michael,Willinms,1745-05-11,lperez@henderson.info,001-422-555-8455,2019-03-23,Magical HR Specialist,Spellcrafting,1.0,Muggle-born,Phoenix Feather,Adept,False,3608,5,1,5,20
668,Ashley,Shepherd,1780-06-09,matthewharris@gmail.com,3966560380,2023-08-03,Magical HR Specialist,Wand Engineering,35.0,Muggle-born,Unknown,Master,False,1528,6,7,7,9
669,GFegory,Graham,1750-12-07,smithalexandria@thompson.com,001-499-943-1618x80117,2016-05-19,Senior Enchanter,Mystical Logistics,3.0,Pureblood,Dragon Heartstring,Master,False,2810,4,7,1,2
670,Whlliam,Martin,1924-07-30,hedwards@gregory.org,965-990-9701x8899,2017-09-18,Potions Intern,Mystical Logistics,43.0,Pureblood,Phoenix Feather,Master,False,3140,3,10,8,19
671,Ashley,Russo,1952-06-26,kristenkeller@gmail.com,(379)644-4722,2012-06-09,Potions Intern,Potion Research,24.0,Muggle-born,Thestral Tail Hair,Adept,True,4997,1,6,8,9
672,Matthew,Adams,1844-08-19,willischristina@yahoo.com,041-765-8793,2009-04-20,Magical HR Specialist,HR & Muggle Relations,46.0,Squib,Veela Hair,Consultant,False,3108,8,4,3,12
673,Anne,Armstrong,1828-01-22,rachelbanks@sanchez.com,001-369-975-5780,2011-03-05,Junior Spell Crafter,Spellcrafting,40.0,Muggle-born,Dragon Heartstring,Consultant,True,3699,5,5,2,13
674,Ashley,GonzOlez,1807-03-15,leonarddavid@sullivan-holloway.net,(005)962-9968,2015-11-06,Potions Intern,Spellcrafting,45.0,Half-blood,Unknown,Intern,True,656,6,10,4,17
675,Joshua,Smith,1971-02-12,jared21@hendrix.com,(488)792-5740x89460,2005-09-25,Magical HR Specialist,Wand Engineering,48.0,Half-blood,Phoenix Feather,Consultant,True,2994,10,1,6,8
676,Michelle,Ray,1848-02-03,alanwashington@hotmail.com,(205)645-8203,2024-09-09,Junior Spell Crafter,Wand Engineering,9.0,Half-blood,Mysterious Core,Adept,False,512,10,4,7,7
677,Joseph,Hendrix,1763-02-05,david43@yahoo.com,(419)744-4434,2018-01-10,Senior Enchanter,HR & Muggle Relations,18.0,Squib,Thestral Tail Hair,Adept,True,3960,2,4,9,5
678,DebNrah,Richmond,1900-09-23,chavezlouis@stanley.com,(483)623-0084,2005-05-31,Magical HR Specialist,Potion Research,21.0,Pureblood,Unicorn Hair,Adept,False,4927,9,2,4,14
679,Angela,Ramsey,1954-11-01,timothy93@gmail.com,5152646102,2008-12-31,Junior Spell Crafter,Potion Research,6.0,Muggle-born,Thestral Tail Hair,Intern,False,2913,4,6,7,11
680,Dennis,quber,1899-01-28,handerson@bishop.org,(069)691-5839x8007,2021-11-29,Magical HR Specialist,Magical Security,36.0,Muggle-born,Phoenix Feather,Master,True,2200,9,3,3,18
681,Keith,Buchanan,1751-12-02,jonescharles@hotmail.com,+1-083-218-3659x9878,2008-05-09,Master of Charms,Wand Engineering,34.0,Squib,Veela Hair,Apprentice,True,2580,8,2,2,3
682,Christopher,Morris,1725-11-26,aaron38@gmail.com,333-551-5882x12045,2011-08-17,Junior Spell Crafter,Mystical Logistics,44.0,Pureblood,Phoenix Feather,Adept,True,4202,7,3,2,3
683,Tara,Zimmerman,1936-12-12,joshua66@mills.org,(822)385-5101x337,2016-06-05,Junior Spell Crafter,Magical Security,32.0,Muggle-born,Mysterious Core,Intern,True,2972,1,2,10,15
684,Kelly,Hall,1748-01-06,nelsontodd@anderson.com,(532)415-4691x04776,2024-11-08,Wand Safety Officer,Spellcrafting,42.0,Pureblood,Unicorn Hair,Intern,False,1156,4,8,7,2
685,Michael,Cox,1839-12-20,michael36@cox.com,001-458-519-1647x176,2024-07-25,Magical HR Specialist,Potion Research,47.0,Pureblood,Phoenix Feather,Consultant,False,841,9,10,2,18
686,Thomas,Blevins,1828-06-26,jflowers@buchanan.com,+1-957-638-2523x1533,2021-11-19,Master of Charms,Magical Security,14.0,Muggle-born,Thestral Tail Hair,Intern,True,3033,10,1,10,19
687,Deanna,Illison,1844-03-28,spena@delgado.net,(039)374-3952x597,2020-11-26,Master of Charms,Magical Security,21.0,Half-blood,Veela Hair,Adept,True,1622,6,7,7,8
688,Joshua,Cortez,1821-07-14,richard76@hughes.com,001-397-379-8170,2015-11-05,Wand Safety Officer,Spellcrafting,8.0,Half-blood,Dragon Heartstring,Intern,True,678,5,9,10,24
689,Eric,White,1929-07-18,jamesmartin@white-simmons.com,168-795-4375x03068,2008-09-08,Wand Safety Officer,Wand Engineering,2.0,Muggle-born,Unknown,Master,True,2084,9,4,10,17
690,Briana,Ross,1855-09-03,lisahill@riley.com,778.935.0850,2011-12-31,Potions Intern,Potion Research,42.0,Pureblood,Mysterious Core,Consultant,False,1225,2,4,10,7
691,George,Saiinas,1855-04-12,jennifer94@yahoo.com,001-783-996-9480x326,2013-01-28,Master of Charms,Magical Security,24.0,Pureblood,Unknown,Master,True,4440,10,6,5,14
692,Susan,Stewart,1835-06-12,jamesgibbs@sanchez.net,+1-463-298-4734x59275,2013-05-19,Senior Enchanter,HR & Muggle Relations,10.0,Half-blood,Phoenix Feather,Intern,True,4328,10,1,5,14
693,JoVe,Mullins,1726-07-12,qherring@medina.com,001-193-550-8424x554,2013-12-22,Magical HR Specialist,Potion Research,3.0,Pureblood,Unknown,Adept,False,4795,2,4,5,21
694,Vicki,Mccann,1859-01-13,connie15@yahoo.com,487.474.4797x690,2008-07-27,Magical HR Specialist,Mystical Logistics,38.0,Unknown,Unicorn Hair,Apprentice,False,870,10,10,5,5
695,Carla,zelly,1947-04-26,ralph01@yahoo.com,001-969-589-7548x6941,2006-04-04,Master of Charms,Potion Research,38.0,Squib,Phoenix Feather,Adept,False,4293,4,1,1,24
696,YeseEia,Harrison,1806-09-26,mendozacatherine@white.com,4126054994,2014-11-24,Potions Intern,Magical Security,36.0,Half-blood,Unknown,Apprentice,False,595,10,8,1,3
697,Robert,Andrews,1865-07-25,adamsnicholas@hotmail.com,341-253-9558,2010-12-08,Master of Charms,Potion Research,18.0,Unknown,Veela Hair,Master,True,3285,2,7,2,18
698,Daniel,Russell,1795-03-20,kristinawilson@gmail.com,268.211.4096x089,2011-12-15,Potions Intern,Wand Engineering,43.0,Muggle-born,Dragon Heartstring,Adept,True,557,1,2,10,8
699,Julia,Lewis,1732-12-24,ann39@hotmail.com,324-269-2521,2007-05-17,Senior Enchanter,Wand Engineering,25.0,Half-blood,Phoenix Feather,Adept,True,1345,8,3,6,23
700,Brianna,Wilson,1848-12-11,jessica30@hotmail.com,889.349.4681,2006-08-21,Magical HR Specialist,HR & Muggle Relations,2.0,Muggle-born,Mysterious Core,Consultant,True,4075,9,1,9,17
701,Robert,Snyder,1880-06-27,cunninghamanthony@gilbert-rose.info,237-485-6175x9213,2028-13-40,Potions Intern,Spellcrafting,13.0,Pureblood,Thestral Tail Hair,Consultant,False,1650,4,10,8,17
702,Jeremy,Mcfarland,1756-08-16,iperez@gmail.com,001-757-756-0532,2024-10-06,Wand Safety Officer,Potion Research,18.0,Unknown,Mysterious Core,Intern,True,1992,3,3,1,23
703,Jennifer,Patrick,1963-04-05,jillianbrooks@johnson-smith.biz,(636)511-9266x70476,2021-11-13,Magical HR Specialist,Spellcrafting,50.0,Muggle-born,Unicorn Hair,Adept,True,3998,1,1,5,11
704,Tammy,Hardin,1897-09-16,dowens@peterson.org,001-903-873-9428x7875,2028-13-40,Senior Enchanter,Magical Security,48.0,Squib,Veela Hair,Apprentice,True,4412,6,3,4,12
705,JeOemy,Reyes,1809-07-18,thompsonalicia@hotmail.com,(116)782-0389,2006-12-28,Senior Enchanter,Spellcrafting,23.0,Unknown,Thestral Tail Hair,Adept,True,2339,10,6,4,12
706,Luis,Taylor,1777-03-27,clarkjohn@gmail.com,089-985-4808,2011-03-01,Magical HR Specialist,Potion Research,4.0,Unknown,Unknown,Master,True,4615,1,3,1,24
